20160713172300,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_1,0,1
20160713172313,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_1,6,1
20160713172318,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_2,0,2
20160713172331,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_2,4,2
20160713173125,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_3,0,3
20160713173138,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_4,0,4
20160713173548,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_4,0,4
20160713173602,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_5,0,5
20160713173615,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_5,0,5
20160713173832,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_5,0,5
20160713174004,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_5,0,5
20160713174026,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_6,0,6
20160713174059,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_7,0,7
20160713174117,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_8,0,8
20160713174146,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_9,0,9
20160713174331,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_9,0,9
20160713174341,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_10,0,10
20160713174509,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_11,0,11
20160713174522,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_11,1,11
20160713174528,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_12,0,12
20160713174540,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_12,5,12
20160713174545,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_13,0,13
20160713174602,67485704666d371f184790127a8d8eace01a08dc,0.1.0,end,10,player_13,7,13
20160713174619,67485704666d371f184790127a8d8eace01a08dc,0.1.0,init,10,player_14,0,14
